store_nbr,Month,Average_Sales,Store_Average_Sales,Seasonal_Index
41,5,263.1550621226588,269.7588558731807,0.9755196405725175
41,6,276.1654879163434,269.7588558731807,1.0237494781123129
41,7,298.52632259908114,269.7588558731807,1.1066414173235692
41,8,262.6417287549597,269.7588558731807,0.9736167063165223
41,9,259.5384876434091,269.7588558731807,0.9621129464065623
41,10,262.13071514706746,269.7588558731807,0.971722371443852
41,11,288.41459394270197,269.7588558731807,1.0691570922079077
41,12,370.62619480772725,269.7588558731807,1.3739166916617054
42,1,152.72082332297165,160.97617298572482,0.9487169466782812
42,2,148.9077781592521,160.97617298572482,0.9250299308112951
42,3,153.47379058924733,160.97617298572482,0.9533944542392445
42,4,154.43586444440405,160.97617298572482,0.9593709527316148
42,5,152.05585430205278,160.97617298572482,0.9445860929712679
42,6,149.33485167022224,160.97617298572482,0.9276829539453959
42,7,152.01249755679373,160.97617298572482,0.9443167565567236
42,8,138.2963934822324,160.97617298572482,0.8591109536098634
42,9,180.1197290128788,160.97617298572482,1.1189216743825288
42,10,181.03233845796677,160.97617298572482,1.1245908950389851
42,11,184.09655782482324,160.97617298572482,1.1436261305649793
42,12,204.6195699371212,160.97617298572482,1.271117123372455
43,1,276.6667637921799,294.9631507217592,0.9379706011248897
43,2,273.4863660465506,294.9631507217592,0.927188244963291
43,3,281.88753626392963,294.9631507217592,0.9556703458522388
43,4,276.46756832868687,294.9631507217592,0.9372952779090724
43,5,284.8648161536657,294.9631507217592,0.9657640808915168
43,6,292.3541479068687,294.9631507217592,0.991154817784844
43,7,329.5053692695992,294.9631507217592,1.1171068944148348
43,8,309.5192383025943,294.9631507217592,1.0493488340669577
43,9,282.9593090780303,294.9631507217592,0.9593039279165682
43,10,283.9104166273216,294.9631507217592,0.9625284240848657
43,11,287.9660512777778,294.9631507217592,0.9762780556592923
43,12,369.08922074747477,294.9631507217592,1.2513062050101276
44,1,1105.750418590616,1117.2452539064457,0.989711448515321
44,2,972.5224471248657,1117.2452539064457,0.8704646036529965
44,3,1102.2064692537635,1117.2452539064457,0.9865394060971849
44,4,1028.483023408687,1117.2452539064457,0.9205526000782712
44,5,1011.5625894140761,1117.2452539064457,0.9054078197039993
44,6,1065.142632660808,1117.2452539064457,0.9533650995039263
44,7,1146.979186800782,1117.2452539064457,1.0266136130723058
44,8,1032.6955260505777,1117.2452539064457,0.9243230368979057
44,9,1207.579504715909,1117.2452539064457,1.080854450259341
44,10,1195.6792941673998,1117.2452539064457,1.0702030641765625
44,11,1247.5957287406566,1117.2452539064457,1.1166713166857865
44,12,1391.9521881805556,1117.2452539064457,1.2458788106851184
45,1,966.0224465043988,980.6739080233572,0.985059802856905
45,2,876.6252753202235,980.6739080233572,0.8939008860622654
45,3,973.8326059837732,980.6739080233572,0.9930238767610599
45,4,921.8178694238384,980.6739080233572,0.9399840883723023
45,5,911.7444846217008,980.6739080233572,0.9297121878764061
45,6,959.9192715549495,980.6739080233572,0.978836352941988
45,7,1023.1115325329423,980.6739080233572,1.0432739406671094
45,8,907.7906941325485,980.6739080233572,0.9256804802345442
45,9,984.5139038275253,980.6739080233572,1.003915670410675
45,10,986.2798123773216,980.6739080233572,1.005716379632516
45,11,1063.8197485767676,980.6739080233572,1.084784391501757
45,12,1256.0689070166668,980.6739080233572,1.2808221945543496
46,1,737.8991097364028,753.9059620246563,0.9787681049168703
46,2,681.5744822439286,753.9059620246563,0.904057689653392
46,3,753.2193047939394,753.9059620246563,0.9990892004237865
46,4,719.2832175911111,753.9059620246563,0.9540755131574183
46,5,723.4940893002932,753.9059620246563,0.9596609202523212
46,6,733.1948704943435,753.9059620246563,0.9725282826061064
46,7,763.9657650328446,753.9059620246563,1.0133435779990014
46,8,680.6427041223021,753.9059620246563,0.9028217555070109
46,9,746.1706052790404,753.9059620246563,0.9897396265114522
46,10,745.4506719869257,753.9059620246563,0.9887846887229497
46,11,812.380651629293,753.9059620246563,1.0775623122114588
46,12,998.7743594840908,753.9059620246563,1.324799656447638
47,1,917.5410366246334,916.7982088282948,1.0008102413259379
47,2,818.9785574478831,916.7982088282948,0.8933029641218112
47,3,925.4164096475074,916.7982088282948,1.0094003246692933
47,4,862.1636524206061,916.7982088282948,0.9404072173335571
47,5,851.3350555290323,916.7982088282948,0.9285958974735268
47,6,891.0828542414142,916.7982088282948,0.971950910964643
47,7,929.2092166363636,916.7982088282948,1.013537338629763
47,8,816.5345374687159,916.7982088282948,0.8906371430549369
47,9,943.4793890093434,916.7982088282948,1.0291025657817856
47,10,943.1430518538612,916.7982088282948,1.0287357051659558
47,11,1005.9726629351011,916.7982088282948,1.0972672647569577
47,12,1161.6681611517677,916.7982088282948,1.2670925291579993
48,1,635.1658633750733,646.6049498656968,0.9823090025942433
48,2,586.8047207263056,646.6049498656968,0.9075165923926009
48,3,642.282315056696,646.6049498656968,0.9933148751646603
48,4,614.5120081751515,646.6049498656968,0.9503670027623341
48,5,616.8361355946237,646.6049498656968,0.9539613572750159
48,6,612.5229429638384,646.6049498656968,0.9472908351398527
48,7,653.3263107880744,646.6049498656968,1.0103948491637338
48,8,585.6292032005668,646.6049498656968,0.9056986082803806
48,9,641.9023092330808,646.6049498656968,0.9927271812045474
48,10,648.5851422102395,646.6049498656968,1.0030624453848582
48,11,693.2141807600252,646.6049498656968,1.0720830097326186
48,12,876.3948729684344,646.6049498656968,1.355379158712698
49,1,755.0656244293255,781.3304502945368,0.9663844844965273
49,2,678.8753778609499,781.3304502945368,0.8688710104732709
49,3,768.3575767947215,781.3304502945368,0.9833964316955457
49,4,718.3017039426263,781.3304502945368,0.9193315116182268
49,5,724.0629093229717,781.3304502945368,0.926705095200146
49,6,767.4340633454545,781.3304502945368,0.9822144561960388
49,7,788.1274578999022,781.3304502945368,1.0086992739151572
49,8,701.4490984357968,781.3304502945368,0.8977623976786937
49,9,824.0936698790405,781.3304502945368,1.0547312850387225
49,10,817.0842138780547,781.3304502945368,1.0457601051770602
49,11,865.9475136532828,781.3304502945368,1.108298688892578
49,12,1041.9481048982323,781.3304502945368,1.3335562494786308
50,1,499.5770535929618,515.6017531255902,0.9689203936265028
50,2,469.76869994573394,515.6017531255902,0.9111076467408902
50,3,513.4061560160313,515.6017531255902,0.9957416802866764
50,4,486.0542200678788,515.6017531255902,0.9426931097914358
50,5,484.62928588602153,515.6017531255902,0.9399294764771204
50,6,496.68178766858586,515.6017531255902,0.9633050792742439
50,7,532.9146406817205,515.6017531255902,1.0335780230598115
50,8,476.61280313996076,515.6017531255902,0.924381657453107
50,9,506.56727743712116,515.6017531255902,0.9824778026185872
50,10,513.3743961309873,515.6017531255902,0.9956800825809831
50,11,541.113582885101,515.6017531255902,1.049479718804014
50,12,702.2045858993182,515.6017531255902,1.3619127197348286
51,1,575.6001175517106,592.2315111495717,0.9719174118824272
51,2,510.0340876494735,592.2315111495717,0.8612072779772457
51,3,547.5849789788856,592.2315111495717,0.92461304180856
51,4,522.2830717971717,592.2315111495717,0.8818900412498752
51,5,570.8250359016619,592.2315111495717,0.9638545486943813
51,6,609.4858637587879,592.2315111495717,1.0291344723885496
51,7,658.1547552181819,592.2315111495717,1.111313300335282
51,8,578.0044057144103,592.2315111495717,0.975977121839489
51,9,597.3656926717172,592.2315111495717,1.0086692136866875
51,10,585.7062504450147,592.2315111495717,0.9889819089634543
51,11,622.449434819192,592.2315111495717,1.051023836288219
51,12,764.2013145808081,592.2315111495717,1.2903759766133154
52,1,0.0,48.51669425698193,0.0
52,2,0.0,48.51669425698193,0.0
52,3,0.0,48.51669425698193,0.0
52,4,59.632778991919196,48.51669425698193,1.2291187580929954
52,5,138.86633979784946,48.51669425698193,2.862238285698237
52,6,126.73272148686868,48.51669425698193,2.612146672969807
52,7,140.70165432701856,48.51669425698193,2.900066801372612
52,8,74.92265444305646,48.51669425698193,1.5442654449251663
52,9,0.0,48.51669425698193,0.0
52,10,0.0,48.51669425698193,0.0
52,11,0.0,48.51669425698193,0.0
52,12,0.0,48.51669425698193,0.0
53,1,150.87028271769307,201.83126903266214,0.7475069816524708
53,2,154.8513419035031,201.83126903266214,0.7672316715129195
53,3,148.08228014701857,201.83126903266214,0.7336934502604479
53,4,165.80231096119192,201.83126903266214,0.8214897114597258
53,5,227.8934443710655,201.83126903266214,1.1291285312891024
53,6,256.22382430975756,201.83126903266214,1.269495185447668
53,7,263.47902643577714,201.83126903266214,1.3054420541404743
53,8,219.50249788990627,201.83126903266214,1.0875544653806066
53,9,185.97351462727272,201.83126903266214,0.921430636187383
53,10,188.1779613785435,201.83126903266214,0.9323528622717566
53,11,198.027115145202,201.83126903266214,0.9811518110860983
53,12,269.3377278545202,201.83126903266214,1.3344697734171882
54,1,180.3435653349951,198.97579928569962,0.9063592958661701
54,2,177.5551018916828,198.97579928569962,0.8923452124785292
54,3,185.0854710588465,198.97579928569962,0.930190866041409
54,4,183.19310549979798,198.97579928569962,0.9206803347816181
54,5,205.55389572473118,198.97579928569962,1.033059781454057
54,6,206.60496318969697,198.97579928569962,1.03834216990903
54,7,217.596716315347,198.97579928569962,1.0935838282670272
54,8,205.9703767204491,198.97579928569962,1.0351529053274782
54,9,199.00224218333332,198.97579928569962,1.0001328950441644
54,10,195.87396334261976,198.97579928569962,0.9844109889030973
54,11,202.7432767633081,198.97579928569962,1.0189343502633652
54,12,235.1058727290404,198.97579928569962,1.1815802402756699
